decs	52951	Aquellas personas expertas en anatomía o disección
decs	52951	técnico de autopsias
decs	52952	médicos del trabajo
decs	52952	médicos de salud laboral
decs	52952	Médicos de Salud Ocupacional
decs	52952	Médicos empleados en una compañía o un establecimiento corporativo que no está generalmente en la industria de la atención en salud
decs	52952	Médicos Laborales
decs	53388	Médicos licenciados entrenados en MEDICINA OSTEOPATICA . Un médico osteopático, también conocido D.O. (Doctor en Osteopatía), es capaz de realizar cirugía y prescribir medicamentos
decs	53388	médicos osteópatas
decs	53388	médicos osteopáticos
decs	53388	osteópatas
decs	54386	Doulas
decs	54386	monitoras perinatales
decs	54386	Mujeres laicas capacitados que proporcionan apoyo emocional y / o físico durante el parto obstétrico y el período postparto para las madres y sus parejas
decs	54387	clínico general
decs	54387	Clínicos Generales
decs	54387	médico de medicina general
decs	54387	médico general
decs	54387	médico generalista
decs	54387	Médicos cuya práctica no se limita a un campo específico de la MEDICINA
decs	54387	médicos de medicina general
decs	54387	médicos generales
decs	54387	médicos generalistas
decs	54388	médicos de asistencia primaria
decs	54388	médicos de atención primaria
decs	54388	Proveedores de atención médica inicial para pacientes . Estos MÉDICOS refieren a los pacientes cuando es apropiado a atención secundaria o de especialista
decs	54837	Personal capacitado para prestar los primeros servicios, atención y apoyo en URGENCIAS MÉDICAS o DESASTRES
decs	54837	personal de emergencias
decs	54837	personal de primera respuesta
decs	54837	personal de protección civil
decs	54837	Personal de Respuesta de Emergencia
decs	54837	personal de urgencias
decs	54837	personal en casos de emergencia
decs	54837	Primer Interventor
decs	54837	Primeros Interventores
decs	54837	Socorristas
decs	54839	fisioterapeuta
decs	54839	fisioterapeutas
decs	54839	Las personas formadas en FISIOTERAPIA para hacer uso de las MODALES DE FISIOTERAPIA para prevenir, corregir y aliviar la disfunción del movimiento
decs	54840	acompañante formal del paciente
decs	54840	Acompañantes de Pacientes
decs	54840	acompañantes formales de pacientes
decs	54840	chaperones
decs	54840	Chaperones Médicos
decs	54840	Las personas que están presentes como una tercera parte durante los encuentros médicos , como el examen físico por un profesional de la salud de un individuo del sexo opuesto
decs	54841	personal de laboratorio
decs	54841	Profesionales, técnicos y de los trabajadores asistentes de los LABORATORIOS
decs	54841	técnicos de laboratorio
decs	55141	Asistentes de Fisioterapeutas
decs	55141	ayudantes de fisioterapeutas
decs	55141	ayudantes de fisioterapia
decs	55141	Las personas que, bajo la supervisión de licenciados FISIOTERAPEUTAS , proporcionan el tratamiento del paciente utilizando diversas técnicas de MODALIDADES DE FISIOTERAPIA
decs	55142	inventores
decs	55142	Las personas o entidades que introducen una nueva composición, dispositivo o proceso, así como las mejoras de los mismos
decs	55444	enfermeras internacionales
