23460004	operador de prensa para metales
23489002	científico especialista en el reino animal
23607005	otros cocineros
23709004	operador de conmutador telefónico
23905004	analista ocupacional
23910000	otro cuidador de edificio
23910000	otros cuidadores de edificios
23963008	corrector de estilo
23963008	corrector de galeras
23963008	corrector literario
23982004	elaborador de rapé
23982004	elaborador de tabaco en polvo
23983009	operador de montacargas
24014001	procesador químico (materiales radiactivos)
24066005	grabador de joyas
24130007	retocador de fotograbado
24175005	fundidor de cubilote
24217001	instalador de sistemas electrónicos de señalización
24413000	carpintero, general
24430003	especialista en fisiatría
24430003	fisiatra
24449004	operador de máquina revestidora de madera terciada
24497003	técnico agrimensor
24575003	despachador de carga (energía eléctrica)
24590004	urólogo
24627001	profesor para individuos con deficiencia mental
24627001	profesor para retardados mentales
24682005	granjero lechero
24794006	administrador de gobierno
24931005	operador de máquina de fundición centrífuga
24966007	operador de máquina para lavado en seco
24980000	otro elaborador de productos de cuero
24980000	otros elaboradores de productos de cuero
24980000	otro talabartero
25020005	fotógrafo de noticias
25034005	ajustador y operador de torno para madera
25100006	guardabarreras
25100006	guardavía
25112005	ama de llaves (excepto servicio privado)
25112005	casero (excepto servicio privado)
25285009	contador
25337006	destilador (refinamiento de petróleo)
25372009	limpiador de ventanas
25482009	conservador de galerías de arte y museos
25482009	curador de galería de arte o museo
25553005	procesador de productos lácteos
25591005	operador de camión elevador
25648006	supervisor de producción y capataz general
25651004	imprentero, general
25665002	otros aparejadores y ajustadores de cables
25865000	endurecedor de metales
25894007	limpiador del exterior de los edificios
25961008	especialista en electroencefalografía
25965004	ingeniero eléctrico
26042002	higienista dental
26063000	sastre (prendas de vestir hechas a medida)
26064006	operador de máquina moldeadora de plásticos por inyección
26087003	gerente de operaciones (servicios postales o de telecomunicaciones)
26172006	ajustador y operador de máquina aplanadora
26236009	operario de jaula de mina
26255009	trabajador de láminas metálicas en aeronaves
26255009	trabajador de láminas metálicas para aeronaves
26362002	engarzador
26362002	engastador
26369006	enfermera de salud pública
26369006	enfermero de salud pública
26465001	ingeniero electrónico
26600003	mezclador de arcilla
26662009	mago
26676005	físico especializado en fenómenos lumínicos
26676005	físico especializado en luz
26687002	otro mecánico de vehículo automotor
26687002	otros mecánicos automotores
26687002	otros mecánicos automotrices
26695003	armador de machos de fundición (manual)
26698001	operador de máquinas de oficina (procesos de reproducción)
26750003	afilador de carda de tejidos
26750003	afilador de máquina de cardar tejidos
26755008	matemático (matemática pura)
26804009	prolijador de cemento
27209002	profesor en ciencias biológicas y médicas (nivel terciario)
27226008	ajustador y operador de máquina para moldear madera
27233008	otros fundidores, convertidores y refinadores de metal
27324009	ajustador y operador de broca y máquina de tallar
27348000	otros estibadores y cargadores
27410009	superintendente de marina (técnico)
27554000	otros tejedores de punto
27554000	otro tejedor
27751005	otro ingeniero industrial
27751005	otros ingenieros industriales
27765007	otros supervisores de producción y capataces generales
27896005	peón de huerto
27953004	operador de radio de avión
28024000	prensador de aceites (aceites alimenticios)
28086000	operador de tablero de distribución eléctrica
28115006	profesor de ciencias naturales (nivel secundario)
28133000	tostador (procesos químicos y afines)
28200001	cosechador de arroz
28229004	optometrista
28234000	metalúrgico físico
28282006	operador de planta de parafina
28373003	otro operador de procesador automático de datos
28373003	otros operadores de procesadores automáticos de datos
28411006	neonatólogo
28433008	barrilero
28433008	tonelero
28508007	cosechador de algodón
28518002	laminador y grabador de impresión metálica (máquina)
28544002	bioquímico clínico
28544002	bioquímico médico
28617002	otro conductor de vehículo automotor
28617002	otros conductores de automóviles
28643001	modelador de cerámica y porcelana
28654006	imponedor
28712003	conductor de camión volquete
28788006	consejero vocacional
28871005	técnico biólogo
28909007	colchonero
28916008	fabricante de muebles de mimbre
28990001	elaborador de levadura
